date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-12-18,12,4,0.0,1.9,3,23,12:22 PM,09:06 PM,09:02 AM,04:52 PM,8,8,11,8,37,95,82,0.5,1010,12,9,192,24,london
2020-12-19,12,9,0.0,3.8,3,29,12:47 PM,10:21 PM,09:03 AM,04:53 PM,6,8,11,8,32,57,74,3.4,1005,12,9,202,22,london
2020-12-20,10,8,0.0,5.8,3,36,01:07 PM,11:34 PM,09:04 AM,04:53 PM,5,7,9,7,21,36,74,1.1,1013,10,10,218,14,london
2020-12-21,14,6,0.0,1.9,3,43,01:24 PM,No moonset,09:04 AM,04:53 PM,9,8,10,8,30,90,86,3.6,1007,14,8,205,19,london
2020-12-22,12,10,0.0,1.9,3,50,01:39 PM,12:43 AM,09:05 AM,04:54 PM,10,11,12,11,17,90,87,1.8,1010,12,8,212,12,london
2020-12-23,12,10,0.0,1.9,3,56,01:53 PM,01:51 AM,09:05 AM,04:55 PM,9,10,11,10,12,94,89,10.7,1005,12,8,185,8,london
2020-12-24,6,-3,0.0,3.8,1,63,02:07 PM,02:58 AM,09:05 AM,04:55 PM,-0,-0,4,-0,39,79,69,2.0,1019,6,9,261,29,london
2020-12-25,4,2,0.0,5.8,2,70,02:23 PM,04:06 AM,09:06 AM,04:56 PM,-2,-1,3,-1,20,43,71,0.0,1031,4,10,325,15,london
2020-12-26,8,1,0.0,1.9,2,77,02:43 PM,05:15 AM,09:06 AM,04:57 PM,3,2,5,2,30,79,82,1.2,1018,8,9,235,20,london
2020-12-27,9,4,0.0,5.8,2,84,03:07 PM,06:23 AM,09:06 AM,04:58 PM,2,4,7,4,32,60,71,13.1,979,9,9,246,24,london
2020-12-28,5,-1,0.0,3.8,1,90,03:38 PM,07:33 AM,09:06 AM,04:58 PM,0,1,4,1,20,52,75,5.6,969,5,9,138,16,london
2020-12-29,5,3,0.0,3.8,1,97,04:18 PM,08:37 AM,09:06 AM,04:59 PM,1,1,4,1,11,70,82,0.0,987,5,10,311,9,london
2020-12-30,4,-2,0.0,2.0,1,96,05:10 PM,09:36 AM,09:06 AM,05:00 PM,-0,0,3,0,13,59,79,0.0,1002,4,10,267,9,london
2020-12-31,3,1,0.0,5.8,1,89,06:13 PM,10:25 AM,09:06 AM,05:01 PM,-3,-1,2,-1,14,48,72,0.0,1002,3,10,261,10,london
2021-01-01,3,-6,0.0,2.0,1,83,07:26 PM,11:03 AM,09:06 AM,05:02 PM,0,-0,1,-0,9,53,86,0.1,1012,3,9,316,6,london
2021-01-02,4,2,0.0,2.0,1,76,08:43 PM,11:34 AM,09:06 AM,05:03 PM,1,0,3,0,18,86,85,0.0,1017,4,10,352,13,london
2021-01-03,5,2,0.0,3.9,1,69,10:03 PM,11:58 AM,09:06 AM,05:05 PM,1,0,3,0,16,70,84,0.3,1018,5,10,112,11,london
2021-01-04,4,3,0.2,2.0,1,62,11:22 PM,12:18 PM,09:06 AM,05:06 PM,0,-1,4,-1,31,83,80,1.3,1020,4,10,40,21,london
2021-01-05,3,2,6.9,2.0,1,56,No moonrise,12:36 PM,09:05 AM,05:07 PM,1,-2,3,-2,28,99,90,8.1,1021,3,3,33,19,london
2021-01-06,4,2,1.2,3.9,1,49,12:42 AM,12:53 PM,09:05 AM,05:08 PM,0,-0,3,-0,19,73,83,2.4,1020,4,8,62,14,london
2021-01-07,3,1,0.0,5.8,2,42,02:04 AM,01:12 PM,09:05 AM,05:10 PM,-1,-1,2,-1,12,52,81,0.0,1018,3,10,308,9,london
2021-01-08,3,1,6.3,2.0,1,35,03:27 AM,01:33 PM,09:04 AM,05:11 PM,0,-1,2,-1,13,92,89,7.4,1018,3,6,184,9,london
2021-01-09,7,1,0.0,5.8,2,28,04:51 AM,01:58 PM,09:04 AM,05:12 PM,-0,1,3,1,10,17,81,0.0,1026,7,10,137,7,london
2021-01-10,4,1,0.0,5.8,2,22,06:16 AM,02:32 PM,09:03 AM,05:14 PM,-0,-1,2,-1,11,30,86,0.0,1026,4,10,259,7,london
2021-01-11,6,-4,0.0,2.0,1,15,07:36 AM,03:17 PM,09:02 AM,05:15 PM,3,-0,3,-0,27,87,89,0.7,1018,6,8,246,16,london
2021-01-12,8,6,0.0,2.0,2,8,08:44 AM,04:15 PM,09:02 AM,05:17 PM,5,6,7,6,16,90,88,5.3,1014,8,9,193,11,london
2021-01-13,8,3,0.0,2.0,2,1,09:38 AM,05:25 PM,09:01 AM,05:18 PM,4,4,5,4,8,92,92,5.8,1018,8,7,210,5,london
2021-01-14,8,3,0.0,3.1,2,5,10:17 AM,06:40 PM,09:00 AM,05:20 PM,4,3,6,3,20,92,91,32.1,1018,8,6,122,14,london
2021-01-15,4,2,0.2,3.2,1,12,10:47 AM,07:58 PM,08:59 AM,05:21 PM,-2,1,3,1,11,70,72,0.2,1028,4,9,38,8,london
2021-01-16,7,2,0.0,3.2,1,19,11:10 AM,09:13 PM,08:58 AM,05:23 PM,3,1,4,1,24,69,87,4.9,1020,7,9,229,16,london
2021-01-17,6,4,0.0,6.9,1,26,11:28 AM,10:25 PM,08:57 AM,05:24 PM,2,2,5,2,18,46,80,0.0,1023,6,10,277,12,london
2021-01-18,7,3,0.0,3.3,2,33,11:44 AM,11:35 PM,08:56 AM,05:26 PM,3,2,5,2,23,73,84,1.9,1021,7,10,232,15,london
2021-01-19,11,7,0.0,3.3,3,39,11:58 AM,No moonset,08:55 AM,05:28 PM,8,7,10,7,42,99,84,11.8,1003,11,6,234,28,london
2021-01-20,11,1,0.0,3.3,2,46,12:12 PM,12:43 AM,08:54 AM,05:29 PM,8,7,10,7,46,100,82,16.5,988,11,8,207,32,london
2021-01-21,8,6,0.0,6.9,2,53,12:28 PM,01:51 AM,08:53 AM,05:31 PM,1,3,7,3,36,59,64,6.4,983,8,9,248,27,london
2021-01-22,7,3,0.0,8.7,3,60,12:46 PM,02:59 AM,08:52 AM,05:33 PM,1,3,5,3,12,24,73,0.0,991,7,10,252,10,london
2021-01-23,4,-1,0.1,3.3,1,66,01:08 PM,04:08 AM,08:51 AM,05:35 PM,-0,1,3,1,9,60,75,0.1,996,4,10,275,7,london
2021-01-24,4,-7,5.0,3.3,1,73,01:35 PM,05:17 AM,08:50 AM,05:36 PM,-1,-2,2,-2,15,61,76,5.9,996,4,8,221,11,london
2021-01-25,5,1,0.0,8.7,2,80,02:11 PM,06:23 AM,08:48 AM,05:38 PM,-2,-1,3,-1,20,35,69,0.0,1008,5,10,261,14,london
2021-01-26,5,-2,0.0,5.1,1,87,02:59 PM,07:25 AM,08:47 AM,05:40 PM,0,-0,3,-0,15,54,82,2.1,1018,5,9,230,10,london
2021-01-27,9,5,0.0,5.1,2,93,03:58 PM,08:18 AM,08:46 AM,05:41 PM,6,6,7,6,14,81,94,0.2,1012,9,4,246,9,london
2021-01-28,12,8,0.0,3.4,3,100,05:09 PM,09:01 AM,08:44 AM,05:43 PM,9,8,10,8,25,94,91,10.4,1004,12,9,224,15,london
2021-01-29,10,8,0.0,3.4,2,93,06:26 PM,09:35 AM,08:43 AM,05:45 PM,6,7,9,7,24,88,81,9.3,999,10,9,267,17,london
2021-01-30,7,-3,0.6,3.4,1,86,07:48 PM,10:01 AM,08:41 AM,05:47 PM,3,1,5,1,28,100,85,23.8,998,7,5,102,21,london
2021-01-31,5,2,0.0,5.2,1,79,09:10 PM,10:23 AM,08:40 AM,05:49 PM,-3,-1,3,-1,21,81,64,0.1,1001,5,10,79,15,london
2021-02-01,6,4,0.0,3.4,1,73,10:31 PM,10:42 AM,08:38 AM,05:50 PM,2,3,5,3,11,94,84,0.4,997,6,9,45,9,london
2021-02-02,12,4,0.0,3.4,3,66,11:53 PM,10:59 AM,08:37 AM,05:52 PM,6,6,9,6,29,92,84,9.2,996,12,10,202,19,london
2021-02-03,8,6,0.0,3.4,2,59,No moonrise,11:18 AM,08:35 AM,05:54 PM,5,5,8,5,22,72,86,24.7,996,8,8,207,15,london
2021-02-04,8,6,0.0,3.5,2,52,01:15 AM,11:37 AM,08:33 AM,05:56 PM,6,6,7,6,14,62,91,8.3,1008,8,9,176,9,london
2021-02-05,11,5,0.0,8.7,2,46,02:38 AM,12:01 PM,08:32 AM,05:58 PM,5,6,8,6,11,40,86,0.0,1008,11,6,198,7,london
2021-02-06,7,3,0.0,3.5,2,39,04:01 AM,12:30 PM,08:30 AM,05:59 PM,5,3,6,3,21,88,93,7.7,1006,7,7,79,14,london
2021-02-07,1,-1,3.3,4.9,1,32,05:21 AM,01:10 PM,08:28 AM,06:01 PM,-2,-5,1,-5,33,100,81,10.7,1003,1,4,34,25,london
2021-02-08,-1,-2,1.5,4.9,1,25,06:31 AM,02:01 PM,08:27 AM,06:03 PM,-5,-8,-2,-8,33,100,78,1.8,1003,-1,4,45,25,london
2021-02-09,1,-2,3.1,4.9,1,18,07:30 AM,03:05 PM,08:25 AM,06:05 PM,-4,-6,-1,-6,25,98,83,3.6,1006,1,5,69,18,london
2021-02-10,1,-5,0.2,9.8,1,12,08:14 AM,04:18 PM,08:23 AM,06:07 PM,-5,-5,-0,-5,23,30,70,0.2,1015,1,10,36,17,london
2021-02-11,-1,-2,0.0,9.9,1,5,08:47 AM,05:35 PM,08:21 AM,06:08 PM,-6,-6,-1,-6,21,37,71,0.0,1026,-1,10,101,15,london
2021-02-12,0,-2,0.0,5.0,1,2,09:12 AM,06:51 PM,08:19 AM,06:10 PM,-7,-7,-1,-7,31,71,65,0.0,1029,0,10,97,21,london
2021-02-13,-1,-6,0.0,8.3,1,9,09:32 AM,08:06 PM,08:18 AM,06:12 PM,-9,-8,-2,-8,31,45,60,0.0,1034,-1,10,123,21,london
2021-02-14,3,-7,0.0,5.0,1,15,09:48 AM,09:17 PM,08:16 AM,06:14 PM,-4,-4,0,-4,32,95,67,0.5,1027,3,9,158,21,london
2021-02-15,11,5,0.0,5.0,2,22,10:03 AM,10:27 PM,08:14 AM,06:16 PM,7,5,8,5,25,95,91,1.3,1019,11,9,197,15,london
2021-02-16,11,7,0.0,5.0,2,29,10:17 AM,11:36 PM,08:12 AM,06:17 PM,6,6,9,6,28,82,85,2.0,1011,11,9,209,18,london
2021-02-17,10,1,0.0,5.0,2,36,10:32 AM,No moonset,08:10 AM,06:19 PM,7,6,9,6,32,95,85,3.6,1011,10,10,208,20,london
2021-02-18,10,6,0.0,6.7,2,42,10:49 AM,12:44 AM,08:08 AM,06:21 PM,5,5,8,5,33,70,77,1.2,1004,10,9,213,22,london
2021-02-19,9,-0,0.0,5.1,2,49,11:08 AM,01:52 AM,08:06 AM,06:23 PM,4,4,7,4,29,69,79,0.2,1008,9,10,189,19,london
2021-02-20,15,10,0.0,6.7,3,56,11:33 AM,03:01 AM,08:04 AM,06:25 PM,7,9,12,9,37,72,72,0.5,1004,15,8,189,24,london
2021-02-21,14,11,0.0,10.0,3,63,12:04 PM,04:08 AM,08:02 AM,06:26 PM,8,10,12,10,19,65,77,0.6,1008,14,8,177,13,london
2021-02-22,13,9,0.0,6.8,3,70,12:46 PM,05:12 AM,08:00 AM,06:28 PM,7,10,11,10,16,62,77,0.1,1013,13,10,155,11,london
2021-02-23,12,6,0.0,10.0,3,76,01:40 PM,06:08 AM,07:58 AM,06:30 PM,5,8,10,8,25,49,72,0.0,1023,12,10,194,17,london
2021-02-24,14,11,0.0,10.8,3,83,02:46 PM,06:55 AM,07:56 AM,06:32 PM,7,10,12,10,33,51,68,0.0,1023,14,10,203,22,london
2021-02-25,11,10,0.0,7.0,3,90,04:02 PM,07:33 AM,07:54 AM,06:34 PM,6,9,11,9,16,65,74,0.1,1026,11,10,270,12,london
2021-02-26,14,8,0.0,10.8,4,97,05:23 PM,08:02 AM,07:52 AM,06:35 PM,3,10,10,10,8,4,59,0.0,1036,14,10,335,7,london
2021-02-27,16,6,0.0,10.9,4,97,06:46 PM,08:25 AM,07:50 AM,06:37 PM,4,11,11,11,5,3,64,0.0,1040,16,10,249,5,london
2021-02-28,12,7,0.0,10.9,3,90,08:11 PM,08:46 AM,07:48 AM,06:39 PM,4,8,10,8,10,12,71,0.0,1037,12,10,60,8,london
2021-03-01,12,6,0.0,11.0,3,83,09:36 PM,09:04 AM,07:46 AM,06:41 PM,4,6,8,6,16,5,74,0.0,1032,12,10,75,13,london
2021-03-02,13,5,0.0,11.0,3,76,11:00 PM,09:22 AM,07:43 AM,06:43 PM,4,8,9,8,9,18,73,0.0,1029,13,10,76,7,london
2021-03-03,13,7,0.0,7.0,2,69,No moonrise,09:42 AM,07:41 AM,06:44 PM,6,9,9,9,6,54,79,4.4,1026,13,10,146,4,london
2021-03-04,7,4,0.0,5.5,2,63,12:26 AM,10:04 AM,07:39 AM,06:46 PM,3,4,6,4,16,93,78,0.2,1025,7,9,62,13,london
2021-03-05,6,3,0.0,5.6,1,56,01:51 AM,10:31 AM,07:37 AM,06:48 PM,-4,1,4,1,19,86,56,0.0,1031,6,10,43,15,london
2021-03-06,7,2,0.0,8.6,2,49,03:13 AM,11:08 AM,07:35 AM,06:50 PM,-2,3,5,3,10,43,60,0.0,1034,7,10,63,8,london
2021-03-07,11,6,0.0,11.2,3,42,04:26 AM,11:55 AM,07:32 AM,06:51 PM,-0,7,8,7,5,4,58,0.0,1028,11,10,267,4,london
2021-03-08,10,3,0.0,7.1,2,36,05:27 AM,12:55 PM,07:30 AM,06:53 PM,-0,6,6,6,6,57,63,0.0,1024,10,10,268,5,london
2021-03-09,12,4,0.0,11.3,3,29,06:14 AM,02:04 PM,07:28 AM,06:55 PM,1,5,7,5,15,30,68,0.0,1020,12,10,245,12,london
2021-03-10,8,-0,0.0,5.7,2,22,06:49 AM,03:19 PM,07:26 AM,06:57 PM,4,3,6,3,36,100,83,7.2,1011,8,9,208,24,london
2021-03-11,10,6,0.0,5.7,2,15,07:16 AM,04:35 PM,07:23 AM,06:58 PM,2,5,9,5,46,76,62,1.5,998,10,10,247,34,london
2021-03-12,10,5,0.0,7.3,2,9,07:37 AM,05:49 PM,07:21 AM,07:00 PM,-0,3,7,3,36,74,62,0.7,1004,10,9,245,25,london
2021-03-13,9,6,0.0,7.3,2,2,07:53 AM,07:01 PM,07:19 AM,07:02 PM,-0,3,7,3,41,68,60,6.0,995,9,8,258,31,london
2021-03-14,11,5,0.0,5.9,2,5,08:08 AM,08:12 PM,07:17 AM,07:04 PM,1,4,7,4,32,86,66,0.5,1012,11,9,282,23,london
2021-03-15,11,8,0.0,7.4,2,12,08:22 AM,09:21 PM,07:14 AM,07:05 PM,3,6,9,6,25,83,65,2.3,1019,11,10,286,18,london
2021-03-16,11,7,0.0,6.0,2,19,08:37 AM,10:30 PM,07:12 AM,07:07 PM,6,8,8,8,8,91,84,2.6,1028,11,10,225,6,london
2021-03-17,9,5,0.0,7.4,2,25,08:53 AM,11:39 PM,07:10 AM,07:09 PM,2,5,8,5,22,51,68,0.0,1033,9,10,138,16,london
2021-03-18,9,2,0.0,6.0,2,32,09:11 AM,No moonset,07:07 AM,07:11 PM,4,4,7,4,22,78,77,1.6,1028,9,7,342,16,london
2021-03-19,11,6,0.0,11.6,2,39,09:33 AM,12:47 AM,07:05 AM,07:12 PM,2,6,8,6,20,42,65,3.9,1028,11,10,46,16,london
2021-03-20,11,5,0.0,7.4,2,46,10:01 AM,01:55 AM,07:03 AM,07:14 PM,3,8,8,8,8,59,68,0.1,1031,11,10,199,6,london
2021-03-21,12,8,0.0,7.5,2,52,10:37 AM,03:00 AM,07:01 AM,07:16 PM,4,8,9,8,14,66,73,0.1,1028,12,10,138,10,london
2021-03-22,14,6,0.0,11.6,4,59,11:25 AM,03:59 AM,06:58 AM,07:17 PM,4,10,10,10,8,22,65,0.0,1026,14,10,231,6,london
2021-03-23,12,7,0.0,7.6,2,66,12:24 PM,04:49 AM,06:56 AM,07:19 PM,4,8,9,8,15,55,71,0.0,1023,12,10,236,12,london
2021-03-24,12,8,0.0,6.3,3,73,01:35 PM,05:29 AM,06:54 AM,07:21 PM,5,8,10,8,17,81,72,1.0,1020,12,10,229,13,london
2021-03-25,13,7,0.0,10.3,3,80,02:53 PM,06:01 AM,06:51 AM,07:23 PM,3,7,9,7,18,44,65,0.7,1017,13,10,236,14,london
2021-03-26,11,6,0.0,6.4,2,86,04:15 PM,06:26 AM,06:49 AM,07:24 PM,1,5,8,5,39,76,61,3.9,1009,11,10,228,29,london
2021-03-27,11,5,0.0,9.0,2,93,05:41 PM,06:48 AM,06:47 AM,07:26 PM,2,5,8,5,29,53,64,0.2,1020,11,10,225,21,london
2021-03-28,13,8,0.0,7.7,3,100,07:06 PM,07:07 AM,06:44 AM,07:28 PM,5,8,10,8,27,67,71,0.1,1018,13,10,231,19,london
2021-03-29,18,9,0.0,11.6,4,93,08:33 PM,07:25 AM,06:42 AM,07:29 PM,5,12,13,12,23,11,62,0.0,1027,18,10,220,17,london
2021-03-30,21,10,0.0,11.6,5,87,10:02 PM,07:44 AM,06:40 AM,07:31 PM,7,16,16,16,9,5,56,0.0,1029,21,10,178,7,london
2021-03-31,21,12,0.0,11.6,5,80,11:32 PM,08:05 AM,06:38 AM,07:33 PM,9,16,17,16,11,17,64,0.0,1021,21,10,196,8,london
2021-04-01,15,7,0.0,7.8,3,73,No moonrise,08:31 AM,06:35 AM,07:34 PM,7,10,12,10,18,47,72,0.0,1025,15,10,63,15,london
2021-04-02,13,4,0.0,11.6,3,66,12:58 AM,09:05 AM,06:33 AM,07:36 PM,1,6,8,6,19,9,62,0.0,1029,13,10,33,16,london
2021-04-03,13,5,0.0,11.6,3,60,02:18 AM,09:50 AM,06:31 AM,07:38 PM,2,6,9,6,18,12,66,0.0,1031,13,10,25,15,london
2021-04-04,17,6,0.0,11.6,4,53,03:25 AM,10:46 AM,06:28 AM,07:39 PM,3,10,11,10,12,3,60,0.0,1023,17,10,252,10,london
2021-04-05,6,3,0.0,9.1,2,46,04:16 AM,11:54 AM,06:26 AM,07:41 PM,-4,2,6,2,27,54,55,0.2,1015,6,10,316,22,london
2021-04-06,5,1,0.0,9.1,1,39,04:54 AM,01:08 PM,06:24 AM,07:43 PM,-9,-0,3,-0,19,42,43,0.0,1021,5,10,326,16,london
2021-04-07,9,1,0.0,11.6,3,32,05:22 AM,02:23 PM,06:22 AM,07:44 PM,-6,3,5,3,13,19,46,0.0,1025,9,10,295,11,london
2021-04-08,10,3,0.0,10.4,2,26,05:44 AM,03:38 PM,06:20 AM,07:46 PM,-0,4,6,4,20,39,65,0.0,1020,10,10,235,16,london
2021-04-09,12,4,0.0,9.1,2,19,06:01 AM,04:50 PM,06:17 AM,07:48 PM,2,6,8,6,13,53,67,0.2,1013,12,10,231,10,london
2021-04-10,7,3,0.6,7.9,2,12,06:16 AM,06:00 PM,06:15 AM,07:49 PM,1,2,5,2,18,85,75,4.1,1014,7,8,40,14,london
2021-04-11,8,3,0.9,9.1,2,5,06:30 AM,07:09 PM,06:13 AM,07:51 PM,-2,1,5,1,23,66,66,2.2,1018,8,8,102,18,london
2021-04-12,9,2,0.2,7.9,2,1,06:44 AM,08:18 PM,06:11 AM,07:53 PM,-1,3,6,3,14,65,66,0.7,1028,9,10,290,11,london
2021-04-13,12,3,0.0,10.4,2,8,06:59 AM,09:27 PM,06:09 AM,07:54 PM,0,7,7,7,7,39,65,0.2,1034,12,10,155,5,london
2021-04-14,12,6,0.0,11.6,3,15,07:15 AM,10:36 PM,06:06 AM,07:56 PM,0,8,9,8,10,30,57,0.0,1033,12,10,53,9,london
2021-04-15,10,3,0.0,6.8,2,22,07:36 AM,11:45 PM,06:04 AM,07:58 PM,0,4,7,4,15,44,63,0.5,1032,10,10,39,13,london
2021-04-16,13,4,0.0,11.6,3,29,08:01 AM,No moonset,06:02 AM,07:59 PM,0,6,8,6,13,17,62,0.0,1032,13,10,48,11,london
2021-04-17,17,5,0.0,14.0,4,35,08:33 AM,12:51 AM,06:00 AM,08:01 PM,1,10,11,10,7,5,56,0.0,1028,17,10,53,6,london
2021-04-18,15,5,0.0,10.1,3,42,09:16 AM,01:52 AM,05:58 AM,08:02 PM,1,9,10,9,5,60,58,0.0,1025,15,10,171,4,london
2021-04-19,14,6,0.0,12.3,3,49,10:10 AM,02:44 AM,05:56 AM,08:04 PM,3,9,10,9,9,40,64,0.3,1021,14,10,92,7,london
2021-04-20,14,10,0.0,11.2,3,56,11:15 AM,03:28 AM,05:54 AM,08:06 PM,5,11,12,11,7,72,67,0.4,1019,14,10,220,6,london
2021-04-21,12,8,0.0,10.2,3,62,12:28 PM,04:02 AM,05:52 AM,08:07 PM,5,9,10,9,14,68,68,0.4,1022,12,10,57,12,london
2021-04-22,14,4,0.0,14.5,4,69,01:47 PM,04:28 AM,05:50 AM,08:09 PM,1,7,9,7,13,5,59,0.0,1026,14,10,56,12,london
2021-04-23,15,8,0.0,14.5,4,76,03:09 PM,04:51 AM,05:48 AM,08:11 PM,2,10,11,10,13,0,58,0.0,1031,15,10,78,12,london
2021-04-24,13,5,0.0,10.2,3,83,04:33 PM,05:10 AM,05:46 AM,08:12 PM,2,7,9,7,22,71,63,0.0,1028,13,10,79,16,london
2021-04-25,14,4,0.0,14.5,4,89,05:59 PM,05:28 AM,05:44 AM,08:14 PM,2,6,8,6,20,13,66,0.0,1027,14,10,63,16,london
2021-04-26,13,4,0.0,12.4,2,96,07:28 PM,05:46 AM,05:42 AM,08:16 PM,1,6,8,6,16,44,63,0.0,1022,13,10,60,14,london
2021-04-27,16,6,0.0,13.4,3,97,08:59 PM,06:05 AM,05:40 AM,08:17 PM,3,9,10,9,9,40,65,0.2,1011,16,10,80,7,london
2021-04-28,11,6,0.0,9.3,2,90,10:30 PM,06:28 AM,05:38 AM,08:19 PM,4,6,8,6,20,84,74,1.6,1009,11,10,45,15,london
2021-04-29,12,5,0.0,13.5,2,83,11:57 PM,06:59 AM,05:36 AM,08:21 PM,0,6,8,6,16,41,60,0.2,1013,12,10,190,13,london
2021-04-30,12,5,0.0,12.4,2,77,No moonrise,07:40 AM,05:34 AM,08:22 PM,1,7,8,7,8,53,62,0.2,1015,12,10,186,6,london
2021-05-01,14,5,0.0,10.4,3,70,01:13 AM,08:34 AM,05:32 AM,08:24 PM,3,9,10,9,8,66,66,1.7,1015,14,10,179,6,london
2021-05-02,15,5,0.0,14.5,4,63,02:13 AM,09:40 AM,05:30 AM,08:25 PM,3,10,10,10,8,34,65,0.9,1020,15,10,150,6,london
2021-05-03,12,3,0.0,10.4,2,56,02:57 AM,10:55 AM,05:29 AM,08:27 PM,5,6,8,6,30,91,78,8.2,1013,12,9,218,22,london
2021-05-04,12,6,0.0,9.4,2,50,03:28 AM,12:11 PM,05:27 AM,08:29 PM,3,5,8,5,34,85,72,7.0,1001,12,8,272,24,london
2021-05-05,12,4,0.0,9.4,2,43,03:51 AM,01:27 PM,05:25 AM,08:30 PM,2,5,7,5,16,77,69,0.8,1009,12,10,291,12,london
2021-05-06,13,4,0.0,12.5,3,36,04:09 AM,02:40 PM,05:23 AM,08:32 PM,-0,7,8,7,11,62,57,0.1,1008,13,10,275,9,london
2021-05-07,14,6,0.0,14.5,4,29,04:25 AM,03:51 PM,05:21 AM,08:34 PM,1,8,10,8,15,19,56,0.0,1013,14,10,265,13,london
2021-05-08,13,5,0.0,9.5,2,22,04:39 AM,05:00 PM,05:20 AM,08:35 PM,8,6,9,6,30,80,86,23.5,1007,13,7,181,19,london
2021-05-09,19,12,0.0,13.5,4,16,04:52 AM,06:08 PM,05:18 AM,08:37 PM,9,14,15,14,23,41,70,0.0,997,19,10,197,17,london
2021-05-10,16,11,0.0,12.5,3,9,05:06 AM,07:17 PM,05:16 AM,08:38 PM,7,12,13,12,23,52,66,0.1,1001,16,10,203,18,london
2021-05-11,15,9,0.0,11.5,3,2,05:22 AM,08:26 PM,05:15 AM,08:40 PM,6,11,12,11,18,52,70,0.3,1007,15,10,175,14,london
2021-05-12,15,10,0.0,11.5,3,5,05:41 AM,09:35 PM,05:13 AM,08:41 PM,6,11,12,11,18,69,69,0.8,1010,15,10,216,14,london
2021-05-13,14,10,0.0,9.6,3,11,06:04 AM,10:42 PM,05:12 AM,08:43 PM,7,10,12,10,17,82,75,2.4,1008,14,10,121,12,london
2021-05-14,13,6,0.0,9.6,3,18,06:33 AM,11:46 PM,05:10 AM,08:45 PM,7,9,10,9,13,91,79,2.2,1009,13,10,47,10,london
2021-05-15,13,9,0.0,10.6,3,25,07:13 AM,No moonset,05:08 AM,08:46 PM,8,9,10,9,14,86,88,8.1,1001,13,8,181,10,london
2021-05-16,12,7,0.0,9.6,3,32,08:02 AM,12:41 AM,05:07 AM,08:48 PM,8,8,10,8,23,90,91,9.5,999,12,9,217,16,london
2021-05-17,16,8,0.0,9.6,3,38,09:03 AM,01:28 AM,05:06 AM,08:49 PM,9,10,11,10,17,88,84,7.9,1003,16,7,281,12,london
2021-05-18,16,7,0.0,11.6,3,45,10:12 AM,02:04 AM,05:04 AM,08:51 PM,6,10,11,10,18,69,74,3.1,1015,16,9,268,14,london
2021-05-19,16,8,0.0,10.6,3,52,11:28 AM,02:32 AM,05:03 AM,08:52 PM,8,10,11,10,14,72,81,6.4,1017,16,8,301,10,london
2021-05-20,16,5,0.0,11.6,3,59,12:46 PM,02:55 AM,05:01 AM,08:53 PM,7,9,11,9,18,58,79,0.9,1022,16,9,224,14,london
2021-05-21,12,10,0.0,9.7,3,66,02:06 PM,03:14 AM,05:00 AM,08:55 PM,7,7,11,7,44,97,80,4.5,999,12,9,226,30,london
2021-05-22,13,7,0.0,10.0,3,72,03:29 PM,03:32 AM,04:59 AM,08:56 PM,7,8,9,8,18,96,84,7.5,1005,13,9,281,13,london
2021-05-23,11,5,0.0,10.9,2,79,04:54 PM,03:49 AM,04:58 AM,08:58 PM,6,5,8,5,26,79,87,4.9,1008,11,10,216,18,london
2021-05-24,12,7,0.0,10.9,3,86,06:22 PM,04:06 AM,04:56 AM,08:59 PM,7,8,10,8,25,83,84,9.7,1003,12,9,223,18,london
2021-05-25,14,6,0.0,13.2,3,93,07:54 PM,04:27 AM,04:55 AM,09:00 PM,6,8,10,8,22,65,80,3.1,1012,14,9,274,16,london
2021-05-26,15,7,0.0,13.2,3,99,09:25 PM,04:54 AM,04:54 AM,09:02 PM,7,9,11,9,15,62,80,4.8,1014,15,9,276,11,london
2021-05-27,20,10,0.0,14.9,4,94,10:49 PM,05:29 AM,04:53 AM,09:03 PM,9,15,15,15,5,43,68,0.2,1020,20,10,231,4,london
2021-05-28,19,11,0.0,14.1,4,87,11:59 PM,06:17 AM,04:52 AM,09:04 PM,9,15,15,15,6,67,69,0.0,1024,19,10,164,5,london
2021-05-29,21,13,0.0,16.5,5,80,No moonrise,07:20 AM,04:51 AM,09:05 PM,9,17,17,17,12,32,64,0.0,1027,21,10,89,10,london
2021-05-30,21,10,0.0,16.6,5,73,12:52 AM,08:34 AM,04:50 AM,09:06 PM,7,15,16,15,14,14,60,0.0,1028,21,10,73,11,london
2021-05-31,21,11,0.0,16.6,5,67,01:29 AM,09:53 AM,04:49 AM,09:08 PM,11,17,17,17,15,5,68,0.0,1023,21,10,81,13,london
2021-06-01,23,12,0.0,16.6,5,60,01:56 AM,11:12 AM,04:49 AM,09:09 PM,9,18,18,18,17,25,61,0.0,1017,23,10,90,13,london
2021-06-02,24,13,0.0,16.6,6,53,02:16 AM,12:27 PM,04:48 AM,09:10 PM,11,19,19,19,17,47,63,0.0,1013,24,10,92,12,london
2021-06-03,24,16,0.0,14.9,5,46,02:33 AM,01:40 PM,04:47 AM,09:11 PM,14,19,20,19,12,61,71,0.3,1019,24,10,228,10,london
